transaction_id,customer_id,region,amount,product
T2859,C00260,R021,5369,Croissant
T2860,C00638,R021,7985,Espresso
T2860,C00638,R021,9186,Mocha
T2861,C00189,R007,3972,Scone
T2861,C00189,R007,3408,Bagel
T2862,C00815,R016,11675,Americano
T2862,C00815,R016,6082,Espresso
T2862,C00815,R016,3984,Scone
T2863,C00384,R017,11346,Croissant
T2863,C00384,R017,7153,Muffin
T2863,C00384,R017,4400,Cappuccino
T2864,C00131,R012,4452,Latte
T2864,C00131,R012,11829,Sandwich
T2865,C00772,R001,4990,Bagel
T2865,C00772,R001,6340,Muffin
T2865,C00772,R001,9535,Mocha
T2866,C00495,R002,7762,Bagel
T2866,C00495,R002,6651,Latte
T2867,C00107,R016,10278,Croissant
T2867,C00107,R016,7694,Latte
T2867,C00107,R016,10038,Sandwich
T2868,C00621,R028,7405,Croissant
T2868,C00621,R028,4764,Espresso
T2868,C00621,R028,6438,Sandwich
T2869,C00377,R019,10512,Bagel
T2869,C00377,R019,6889,Latte
T2870,C00756,R019,7054,Croissant
T2870,C00756,R019,9173,Muffin
T2871,C00382,R011,3468,Latte
T2871,C00382,R011,3222,Mocha
T2871,C00382,R011,6656,Cappuccino
T2872,C00846,R009,4685,Croissant
T2872,C00846,R009,9176,Espresso
T2872,C00846,R009,8397,Scone
T2873,C00840,R029,8090,Muffin
T2873,C00840,R029,7658,Latte
T2873,C00840,R029,7333,Croissant
T2874,C00813,R019,5761,Croissant
T2874,C00813,R019,9896,Espresso
T2874,C00813,R019,6299,Mocha
T2875,C00030,R027,10496,Muffin
T2875,C00030,R027,5256,Mocha
T2875,C00030,R027,9320,Sandwich
T2876,C00457,R016,5737,Muffin
T2876,C00457,R016,4290,Americano
T2876,C00457,R016,8754,Sandwich
T2877,C00355,R010,10894,Croissant
T2877,C00355,R010,7347,Mocha
T2877,C00355,R010,7365,Bagel
T2878,C00593,R006,5112,Cappuccino
T2878,C00593,R006,8437,Espresso
T2879,C00916,R004,5986,Sandwich
T2879,C00916,R004,11102,Latte
T2880,C00143,R017,3966,Cappuccino
T2880,C00143,R017,7508,Espresso
T2881,C00025,R017,5316,Espresso
T2881,C00025,R017,11249,Bagel
T2881,C00025,R017,4987,Muffin
T2882,C00642,R021,4522,Americano
T2882,C00642,R021,6590,Sandwich
T2882,C00642,R021,8804,Croissant
T2883,C00106,R027,4512,Croissant
T2883,C00106,R027,6383,Cappuccino
T2883,C00106,R027,3436,Americano
T2884,C00852,R027,10516,Mocha
T2884,C00852,R027,6004,Sandwich
T2885,C00933,R028,5054,Croissant
T2885,C00933,R028,7719,Sandwich
T2885,C00933,R028,4042,Cappuccino
T2886,C00080,R023,7623,Muffin
T2886,C00080,R023,6361,Americano
T2887,C00323,R002,5335,Cappuccino
T2887,C00323,R002,7657,Bagel
T2888,C00669,R028,3351,Americano
T2888,C00669,R028,7090,Latte
T2889,C00051,R028,5746,Cappuccino
T2889,C00051,R028,9717,Latte
T2889,C00051,R028,6659,Espresso
T2890,C00050,R018,8952,Americano
T2890,C00050,R018,5461,Sandwich
T2891,C00964,R022,3996,Sandwich
T2891,C00964,R022,6773,Scone
T2892,C00123,R004,6846,Americano
T2892,C00123,R004,5966,Sandwich
T2892,C00123,R004,8576,Latte
T2893,C00260,R017,3058,Scone
T2893,C00260,R017,9456,Muffin
T2893,C00260,R017,9500,Bagel
T2894,C00866,R010,7233,Mocha
T2894,C00866,R010,7768,Americano
T2895,C00425,R023,9058,Muffin
T2895,C00425,R023,6035,Bagel
T2896,C00768,R001,10441,Muffin
T2896,C00768,R001,3702,Latte
T2897,C00294,R012,10051,Croissant
T2897,C00294,R012,3154,Cappuccino
T2897,C00294,R012,3972,Espresso
T2898,C00889,R013,8992,Cappuccino
T2898,C00889,R013,5503,Sandwich
T2899,C00557,R004,8214,Scone
T2899,C00557,R004,8196,Cappuccino
T2899,C00557,R004,9557,Bagel
T2900,C00143,R024,9761,Americano
T2900,C00143,R024,3996,Cappuccino
T2900,C00143,R024,8806,Scone
T2901,C00471,R005,4490,Sandwich
T2901,C00471,R005,3325,Croissant
T2902,C00060,R015,9141,Mocha
T2902,C00060,R015,8700,Croissant
T2902,C00060,R015,11218,Sandwich
T2903,C00016,R005,8685,Mocha
T2903,C00016,R005,3535,Latte
T2904,C00897,R016,11328,Americano
T2904,C00897,R016,7034,Sandwich
T2904,C00897,R016,5757,Mocha
T2905,C00887,R024,3175,Latte
T2905,C00887,R024,11990,Espresso
T2906,C00191,R017,6252,Cappuccino
T2906,C00191,R017,10823,Sandwich
T2907,C00067,R018,3316,Cappuccino
T2907,C00067,R018,10584,Americano
T2908,C00276,R013,3307,Espresso
T2908,C00276,R013,11151,Mocha
T2908,C00276,R013,8099,Scone
T2909,C00873,R013,5200,Americano
T2909,C00873,R013,7334,Scone
T2910,C00499,R020,5371,Sandwich
T2910,C00499,R020,6021,Cappuccino
T2911,C00784,R030,7535,Sandwich
T2911,C00784,R030,9257,Croissant
T2912,C00843,R001,5775,Muffin
T2912,C00843,R001,3340,Scone
T2912,C00843,R001,4640,Bagel
T2913,C00071,R012,4308,Espresso
T2913,C00071,R012,10613,Scone
T2914,C00320,R017,11772,Espresso
T2914,C00320,R017,8232,Cappuccino
T2914,C00320,R017,4683,Mocha
T2915,C00344,R011,3124,Americano
T2915,C00344,R011,5659,Croissant
T2916,C00977,R013,4667,Bagel
T2916,C00977,R013,5101,Cappuccino
T2917,C00847,R019,7044,Muffin
T2917,C00847,R019,8281,Cappuccino
T2918,C00805,R007,9845,Sandwich
T2918,C00805,R007,6971,Espresso
T2918,C00805,R007,3513,Americano
T2919,C00589,R006,6518,Croissant
T2919,C00589,R006,9209,Muffin
T2919,C00589,R006,7806,Mocha
T2920,C00054,R020,7449,Sandwich
T2920,C00054,R020,7801,Bagel
T2920,C00054,R020,8303,Americano
T2921,C00857,R017,11279,Americano
T2921,C00857,R017,6929,Espresso
T2921,C00857,R017,8607,Muffin
T2922,C00734,R024,6049,Muffin
T2922,C00734,R024,6628,Bagel
T2922,C00734,R024,8700,Croissant
T2923,C00627,R010,5852,Scone
T2923,C00627,R010,10756,Sandwich
T2924,C00006,R023,7908,Muffin
T2924,C00006,R023,6522,Mocha
T2924,C00006,R023,10621,Americano
T2925,C00329,R003,8188,Latte
T2925,C00329,R003,9179,Espresso
T2926,C00484,R025,3968,Bagel
T2926,C00484,R025,11011,Croissant
T2927,C00861,R019,8359,Cappuccino
T2927,C00861,R019,3756,Bagel
T2927,C00861,R019,9749,Espresso
T2928,C00927,R006,10067,Cappuccino
T2928,C00927,R006,7873,Croissant
T2929,C00544,R027,10749,Muffin
T2929,C00544,R027,4379,Latte
T2930,C00777,R021,6196,Americano
T2930,C00777,R021,5668,Latte
T2931,C00747,R024,10302,Scone
T2931,C00747,R024,5047,Muffin
T2932,C00026,R006,3175,Mocha
T2932,C00026,R006,4043,Latte
T2933,C00901,R028,3893,Muffin
T2933,C00901,R028,7104,Sandwich
T2934,C00995,R023,11536,Cappuccino
T2934,C00995,R023,8506,Americano
T2934,C00995,R023,6602,Bagel
T2935,C00093,R016,10848,Sandwich
T2935,C00093,R016,10148,Croissant
T2936,C00817,R008,4636,Muffin
T2936,C00817,R008,6133,Espresso
T2937,C00641,R029,9691,Muffin
T2937,C00641,R029,6914,Scone
T2938,C00779,R028,8952,Scone
T2938,C00779,R028,4448,Mocha
T2938,C00779,R028,10157,Americano
T2939,C00440,R024,5577,Cappuccino
T2939,C00440,R024,10101,Mocha
T2939,C00440,R024,4759,Sandwich
T2940,C00618,R004,7773,Americano
T2940,C00618,R004,9646,Mocha
T2940,C00618,R004,10543,Croissant
T2941,C00724,R011,5566,Sandwich
T2941,C00724,R011,5570,Muffin
T2942,C00602,R023,6058,Bagel
T2942,C00602,R023,9506,Mocha
T2942,C00602,R023,11425,Cappuccino
T2943,C00592,R009,3971,Sandwich
T2943,C00592,R009,6086,Cappuccino
T2943,C00592,R009,5983,Croissant
T2944,C00596,R027,9425,Mocha
T2944,C00596,R027,8248,Muffin
T2944,C00596,R027,11740,Bagel
T2945,C00175,R015,7505,Sandwich
T2945,C00175,R015,10441,Muffin
T2945,C00175,R015,10317,Latte
T2946,C00695,R003,5794,Americano
T2946,C00695,R003,9902,Sandwich
T2946,C00695,R003,4023,Cappuccino
T2947,C00448,R010,6330,Americano
T2947,C00448,R010,9175,Croissant
T2948,C00950,R015,3346,Cappuccino
T2948,C00950,R015,5741,Muffin
T2948,C00950,R015,6719,Espresso
T2949,C00077,R014,11955,Muffin
T2949,C00077,R014,9337,Americano
T2950,C00160,R020,11482,Muffin
T2950,C00160,R020,6406,Espresso
T2950,C00160,R020,3994,Bagel
T2951,C00083,R026,6809,Latte
T2951,C00083,R026,9718,Sandwich
T2952,C00287,R021,6032,Mocha
T2952,C00287,R021,6205,Croissant
T2953,C00230,R024,7394,Muffin
T2953,C00230,R024,8796,Cappuccino
T2953,C00230,R024,9676,Espresso
T2954,C00280,R001,7339,Mocha
T2954,C00280,R001,3772,Cappuccino
T2954,C00280,R001,9334,Bagel
T2955,C00341,R005,7759,Croissant
T2955,C00341,R005,7676,Muffin
T2955,C00341,R005,4963,Sandwich
T2956,C00868,R022,3191,Bagel
T2956,C00868,R022,5156,Latte
T2956,C00868,R022,6061,Cappuccino
T2957,C00691,R008,10299,Espresso
T2957,C00691,R008,11124,Sandwich
T2958,C00133,R022,4801,Croissant
T2958,C00133,R022,4280,Bagel
T2959,C00023,R009,9581,Mocha
T2959,C00023,R009,5281,Scone
T2959,C00023,R009,10391,Espresso
T2960,C00562,R017,11055,Americano
T2960,C00562,R017,3470,Espresso
T2960,C00562,R017,7881,Croissant
T2961,C00423,R006,9252,Americano
T2961,C00423,R006,8110,Croissant
T2961,C00423,R006,4054,Scone
T2962,C00564,R029,4537,Espresso
T2962,C00564,R029,4409,Latte
T2962,C00564,R029,5742,Scone
T2963,C00687,R003,6476,Sandwich
T2963,C00687,R003,3472,Espresso
T2963,C00687,R003,8219,Scone
T2964,C00340,R021,4932,Scone
T2964,C00340,R021,3744,Muffin
T2965,C00676,R028,3232,Sandwich
T2965,C00676,R028,7136,Scone
T2966,C00115,R029,10727,Croissant
T2966,C00115,R029,9503,Cappuccino
T2967,C00808,R025,8449,Americano
T2967,C00808,R025,8615,Croissant
T2968,C00706,R012,11285,Scone
T2968,C00706,R012,10309,Cappuccino
T2969,C00872,R003,7636,Cappuccino
T2969,C00872,R003,8964,Espresso
T2969,C00872,R003,3460,Scone
T2970,C00851,R001,10072,Cappuccino
T2970,C00851,R001,7321,Bagel
T2970,C00851,R001,6185,Espresso
T2971,C00527,R003,5806,Sandwich
T2971,C00527,R003,4811,Bagel
T2972,C00029,R005,3052,Cappuccino
T2972,C00029,R005,4563,Mocha
T2973,C00016,R030,9663,Espresso
T2973,C00016,R030,10192,Sandwich
T2973,C00016,R030,6474,Muffin
T2974,C00643,R023,7911,Bagel
T2974,C00643,R023,11193,Muffin
T2974,C00643,R023,4978,Espresso
T2975,C00720,R016,3213,Scone
T2975,C00720,R016,10736,Mocha
T2975,C00720,R016,5858,Latte
T2976,C00806,R009,7654,Espresso
T2976,C00806,R009,9721,Mocha
T2977,C00910,R022,4149,Croissant
T2977,C00910,R022,4547,Americano
T2977,C00910,R022,3545,Latte
T2978,C00761,R003,9485,Latte
T2978,C00761,R003,11688,Bagel
T2979,C00356,R021,11154,Scone
T2979,C00356,R021,4726,Mocha
T2979,C00356,R021,4921,Cappuccino
T2980,C00261,R004,7697,Latte
T2980,C00261,R004,5747,Americano
T2981,C00831,R013,7894,Sandwich
T2981,C00831,R013,11319,Croissant
T2982,C00072,R029,9854,Cappuccino
T2982,C00072,R029,9862,Espresso
T2982,C00072,R029,5552,Latte
T2983,C00023,R012,8108,Muffin
T2983,C00023,R012,4398,Croissant
T2984,C00896,R028,5126,Croissant
T2984,C00896,R028,5179,Bagel
T2984,C00896,R028,11997,Latte
T2985,C00384,R023,11051,Bagel
T2985,C00384,R023,7180,Latte
T2986,C00636,R001,11921,Bagel
T2986,C00636,R001,3800,Muffin
T2987,C00609,R009,10647,Mocha
T2987,C00609,R009,10531,Americano
T2987,C00609,R009,8263,Espresso
T2988,C00675,R023,9626,Latte
T2988,C00675,R023,9168,Americano
T2988,C00675,R023,9368,Muffin
T2989,C00452,R009,8919,Mocha
T2989,C00452,R009,6828,Scone
T2990,C00222,R024,10629,Cappuccino
T2990,C00222,R024,11893,Scone
T2990,C00222,R024,11908,Bagel
T2991,C00344,R014,4840,Mocha
T2991,C00344,R014,10029,Sandwich
T2991,C00344,R014,10376,Cappuccino
T2992,C00273,R030,8269,Mocha
T2992,C00273,R030,9618,Bagel
T2993,C00817,R024,3871,Latte
T2993,C00817,R024,10296,Scone
T2993,C00817,R024,4520,Sandwich
T2994,C00775,R024,4896,Bagel
T2994,C00775,R024,7059,Muffin
T2994,C00775,R024,9958,Sandwich
T2995,C00189,R004,11530,Cappuccino
T2995,C00189,R004,7212,Bagel
T2995,C00189,R004,5245,Latte
T2996,C00668,R010,4622,Cappuccino
T2996,C00668,R010,9434,Latte
T2996,C00668,R010,5861,Espresso
T2997,C00282,R021,8491,Sandwich
T2997,C00282,R021,4524,Scone
T2997,C00282,R021,8832,Bagel
T2998,C00139,R002,6138,Scone
T2998,C00139,R002,10837,Mocha
T2998,C00139,R002,9702,Croissant
T2999,C00801,R025,8122,Muffin
T2999,C00801,R025,7722,Croissant
T3000,C00436,R030,7337,Latte
T3000,C00436,R030,5426,Mocha
T3000,C00436,R030,7695,Americano
T3001,C00319,R020,5000,Americano
T3001,C00319,R020,7000,Scone
T3002,C00847,R020,5000,Americano
T3002,C00847,R020,7000,Scone
T3003,C00177,R020,5000,Americano
T3003,C00177,R020,7000,Scone
T3004,C00730,R020,5000,Americano
T3004,C00730,R020,7000,Scone
T3005,C00100,R020,5000,Americano
T3005,C00100,R020,7000,Scone
T3006,C00916,R020,5000,Americano
T3006,C00916,R020,7000,Scone
T3007,C00937,R020,5000,Americano
T3007,C00937,R020,7000,Scone
T3008,C00202,R020,5000,Americano
T3008,C00202,R020,7000,Scone
T3009,C00297,R020,5000,Americano
T3009,C00297,R020,7000,Scone
T3010,C00297,R020,5000,Americano
T3010,C00297,R020,7000,Scone
T3011,C00405,R020,5000,Americano
T3011,C00405,R020,7000,Scone
T3012,C00659,R020,5000,Americano
T3012,C00659,R020,7000,Scone
T3013,C00332,R020,5000,Americano
T3013,C00332,R020,7000,Scone
T3014,C00505,R020,5000,Americano
T3014,C00505,R020,7000,Scone
T3015,C00540,R020,5000,Americano
T3015,C00540,R020,7000,Scone
T3016,C00632,R020,5000,Americano
T3016,C00632,R020,7000,Scone
T3017,C00892,R020,5000,Americano
T3017,C00892,R020,7000,Scone
T3018,C00740,R020,5000,Americano
T3018,C00740,R020,7000,Scone
T3019,C00769,R020,5000,Americano
T3019,C00769,R020,7000,Scone
T3020,C00593,R020,5000,Americano
T3020,C00593,R020,7000,Scone
T3021,C00917,R020,5000,Americano
T3021,C00917,R020,7000,Scone
T3022,C00156,R020,5000,Americano
T3022,C00156,R020,7000,Scone
T3023,C00497,R020,5000,Americano
T3023,C00497,R020,7000,Scone
T3024,C00092,R020,5000,Americano
T3024,C00092,R020,7000,Scone
T3025,C00744,R020,5000,Americano
T3025,C00744,R020,7000,Scone
T3026,C00658,R020,5000,Americano
T3026,C00658,R020,7000,Scone
T3027,C00633,R020,5000,Americano
T3027,C00633,R020,7000,Scone
T3028,C00853,R020,5000,Americano
T3028,C00853,R020,7000,Scone
T3029,C00910,R020,5000,Americano
T3029,C00910,R020,7000,Scone
T3030,C00519,R020,5000,Americano
T3030,C00519,R020,7000,Scone
T3031,C00965,R020,5000,Americano
T3031,C00965,R020,7000,Scone
T3032,C00042,R020,5000,Americano
T3032,C00042,R020,7000,Scone
T3033,C00466,R020,5000,Americano
T3033,C00466,R020,7000,Scone
T3034,C00328,R020,5000,Americano
T3034,C00328,R020,7000,Scone
T3035,C00245,R020,5000,Americano
T3035,C00245,R020,7000,Scone
T3036,C00842,R020,5000,Americano
T3036,C00842,R020,7000,Scone
T3037,C00887,R020,5000,Americano
T3037,C00887,R020,7000,Scone
T3038,C00164,R020,5000,Americano
T3038,C00164,R020,7000,Scone
T3039,C00235,R020,5000,Americano
T3039,C00235,R020,7000,Scone
T3040,C00533,R020,5000,Americano
T3040,C00533,R020,7000,Scone
T3041,C00283,R020,5000,Americano
T3041,C00283,R020,7000,Scone
T3042,C00651,R020,5000,Americano
T3042,C00651,R020,7000,Scone
T3043,C00906,R020,5000,Americano
T3043,C00906,R020,7000,Scone
T3044,C00499,R020,5000,Americano
T3044,C00499,R020,7000,Scone
T3045,C00024,R020,5000,Americano
T3045,C00024,R020,7000,Scone
T3046,C00862,R020,5000,Americano
T3046,C00862,R020,7000,Scone
T3047,C00044,R020,5000,Americano
T3047,C00044,R020,7000,Scone
T3048,C00098,R020,5000,Americano
T3048,C00098,R020,7000,Scone
T3049,C00973,R020,5000,Americano
T3049,C00973,R020,7000,Scone
T3050,C00711,R020,5000,Americano
T3050,C00711,R020,7000,Scone
T3051,C00319,R020,5000,Americano
T3051,C00319,R020,7000,Scone
T3052,C00670,R020,5000,Americano
T3052,C00670,R020,7000,Scone
T3053,C00762,R020,5000,Americano
T3053,C00762,R020,7000,Scone
T3054,C00732,R020,5000,Americano
T3054,C00732,R020,7000,Scone
T3055,C00374,R020,5000,Americano
T3055,C00374,R020,7000,Scone
T3056,C00935,R020,5000,Americano
T3056,C00935,R020,7000,Scone
T3057,C00911,R020,5000,Americano
T3057,C00911,R020,7000,Scone
T3058,C00557,R020,5000,Americano
T3058,C00557,R020,7000,Scone
T3059,C00108,R020,5000,Americano
T3059,C00108,R020,7000,Scone
T3060,C00432,R020,5000,Americano
T3060,C00432,R020,7000,Scone
T3061,C00036,R020,5000,Americano
T3061,C00036,R020,7000,Scone
T3062,C00116,R020,5000,Americano
T3062,C00116,R020,7000,Scone
T3063,C00048,R020,5000,Americano
T3063,C00048,R020,7000,Scone
T3064,C00968,R020,5000,Americano
T3064,C00968,R020,7000,Scone
T3065,C00297,R020,5000,Americano
T3065,C00297,R020,7000,Scone
T3066,C00702,R020,5000,Americano
T3066,C00702,R020,7000,Scone
T3067,C00714,R020,5000,Americano
T3067,C00714,R020,7000,Scone
T3068,C00561,R020,5000,Americano
T3068,C00561,R020,7000,Scone
T3069,C00699,R020,5000,Americano
T3069,C00699,R020,7000,Scone
T3070,C00155,R020,5000,Americano
T3070,C00155,R020,7000,Scone
T3071,C00008,R020,5000,Americano
T3071,C00008,R020,7000,Scone
T3072,C00527,R020,5000,Americano
T3072,C00527,R020,7000,Scone
T3073,C00681,R020,5000,Americano
T3073,C00681,R020,7000,Scone
T3074,C00668,R020,5000,Americano
T3074,C00668,R020,7000,Scone
T3075,C00815,R020,5000,Americano
T3075,C00815,R020,7000,Scone
T3076,C00536,R020,5000,Americano
T3076,C00536,R020,7000,Scone
T3077,C00950,R020,5000,Americano
T3077,C00950,R020,7000,Scone
T3078,C00551,R020,5000,Americano
T3078,C00551,R020,7000,Scone
T3079,C00138,R020,5000,Americano
T3079,C00138,R020,7000,Scone
T3080,C00973,R020,5000,Americano
T3080,C00973,R020,7000,Scone
T3081,C00499,R020,5000,Americano
T3081,C00499,R020,7000,Scone
T3082,C00440,R020,5000,Americano
T3082,C00440,R020,7000,Scone
T3083,C00873,R020,5000,Americano
T3083,C00873,R020,7000,Scone
T3084,C00769,R020,5000,Americano
T3084,C00769,R020,7000,Scone
T3085,C00641,R020,5000,Americano
T3085,C00641,R020,7000,Scone
T3086,C00811,R020,5000,Americano
T3086,C00811,R020,7000,Scone
T3087,C00376,R020,5000,Americano
T3087,C00376,R020,7000,Scone
T3088,C00279,R020,5000,Americano
T3088,C00279,R020,7000,Scone
T3089,C00448,R020,5000,Americano
T3089,C00448,R020,7000,Scone
T3090,C00106,R020,5000,Americano
T3090,C00106,R020,7000,Scone
T3091,C00743,R020,5000,Americano
T3091,C00743,R020,7000,Scone
T3092,C00995,R020,5000,Americano
T3092,C00995,R020,7000,Scone
T3093,C00123,R020,5000,Americano
T3093,C00123,R020,7000,Scone
T3094,C00829,R020,5000,Americano
T3094,C00829,R020,7000,Scone
T3095,C00943,R020,5000,Americano
T3095,C00943,R020,7000,Scone
T3096,C00869,R020,5000,Americano
T3096,C00869,R020,7000,Scone
T3097,C00380,R020,5000,Americano
T3097,C00380,R020,7000,Scone
T3098,C00727,R020,5000,Americano
T3098,C00727,R020,7000,Scone
T3099,C00917,R020,5000,Americano
T3099,C00917,R020,7000,Scone
T3100,C00946,R020,5000,Americano
T3100,C00946,R020,7000,Scone
T3101,C00587,R020,5000,Americano
T3101,C00587,R020,7000,Scone
T3102,C00267,R020,5000,Americano
T3102,C00267,R020,7000,Scone
T3103,C00818,R020,5000,Americano
T3103,C00818,R020,7000,Scone
T3104,C00477,R020,5000,Americano
T3104,C00477,R020,7000,Scone
T3105,C00773,R020,5000,Americano
T3105,C00773,R020,7000,Scone
T3106,C00239,R020,5000,Americano
T3106,C00239,R020,7000,Scone
T3107,C00452,R020,5000,Americano
T3107,C00452,R020,7000,Scone
T3108,C00371,R020,5000,Americano
T3108,C00371,R020,7000,Scone
T3109,C00135,R020,5000,Americano
T3109,C00135,R020,7000,Scone
T3110,C00612,R020,5000,Americano
T3110,C00612,R020,7000,Scone
T3111,C00152,R020,5000,Americano
T3111,C00152,R020,7000,Scone
T3112,C00572,R020,5000,Americano
T3112,C00572,R020,7000,Scone
T3113,C00520,R020,5000,Americano
T3113,C00520,R020,7000,Scone
T3114,C00686,R020,5000,Americano
T3114,C00686,R020,7000,Scone
T3115,C00515,R020,5000,Americano
T3115,C00515,R020,7000,Scone
T3116,C00510,R020,5000,Americano
T3116,C00510,R020,7000,Scone
T3117,C00161,R020,5000,Americano
T3117,C00161,R020,7000,Scone
T3118,C00479,R020,5000,Americano
T3118,C00479,R020,7000,Scone
T3119,C00873,R020,5000,Americano
T3119,C00873,R020,7000,Scone
T3120,C00800,R020,5000,Americano
T3120,C00800,R020,7000,Scone
T3121,C00908,R020,5000,Americano
T3121,C00908,R020,7000,Scone
T3122,C00696,R020,5000,Americano
T3122,C00696,R020,7000,Scone
T3123,C00327,R020,5000,Americano
T3123,C00327,R020,7000,Scone
T3124,C00031,R020,5000,Americano
T3124,C00031,R020,7000,Scone
T3125,C00831,R020,5000,Americano
T3125,C00831,R020,7000,Scone
T3126,C00964,R020,5000,Americano
T3126,C00964,R020,7000,Scone
T3127,C00404,R020,5000,Americano
T3127,C00404,R020,7000,Scone
T3128,C00214,R020,5000,Americano
T3128,C00214,R020,7000,Scone
T3129,C00163,R020,5000,Americano
T3129,C00163,R020,7000,Scone
T3130,C00324,R020,5000,Americano
T3130,C00324,R020,7000,Scone
T3131,C00716,R020,5000,Americano
T3131,C00716,R020,7000,Scone
T3132,C00723,R020,5000,Americano
T3132,C00723,R020,7000,Scone
T3133,C00579,R020,5000,Americano
T3133,C00579,R020,7000,Scone
T3134,C00717,R020,5000,Americano
T3134,C00717,R020,7000,Scone
T3135,C00778,R020,5000,Americano
T3135,C00778,R020,7000,Scone
T3136,C00581,R020,5000,Americano
T3136,C00581,R020,7000,Scone
T3137,C00144,R020,5000,Americano
T3137,C00144,R020,7000,Scone
T3138,C00463,R020,5000,Americano
T3138,C00463,R020,7000,Scone
T3139,C00297,R020,5000,Americano
T3139,C00297,R020,7000,Scone
T3140,C00751,R020,5000,Americano
T3140,C00751,R020,7000,Scone
T3141,C00437,R020,5000,Americano
T3141,C00437,R020,7000,Scone
T3142,C00134,R020,5000,Americano
T3142,C00134,R020,7000,Scone
T3143,C00162,R020,5000,Americano
T3143,C00162,R020,7000,Scone
T3144,C00639,R020,5000,Americano
T3144,C00639,R020,7000,Scone
T3145,C00713,R020,5000,Americano
T3145,C00713,R020,7000,Scone
T3146,C00320,R020,5000,Americano
T3146,C00320,R020,7000,Scone
T3147,C00338,R020,5000,Americano
T3147,C00338,R020,7000,Scone
T3148,C00425,R020,5000,Americano
T3148,C00425,R020,7000,Scone
T3149,C00535,R020,5000,Americano
T3149,C00535,R020,7000,Scone
T3150,C00687,R020,5000,Americano
T3150,C00687,R020,7000,Scone
T3151,C00965,R020,5000,Americano
T3151,C00965,R020,7000,Scone
T3152,C00517,R020,5000,Americano
T3152,C00517,R020,7000,Scone
T3153,C00390,R020,5000,Americano
T3153,C00390,R020,7000,Scone
T3154,C00739,R020,5000,Americano
T3154,C00739,R020,7000,Scone
T3155,C00328,R020,5000,Americano
T3155,C00328,R020,7000,Scone
T3156,C00896,R020,5000,Americano
T3156,C00896,R020,7000,Scone
T3157,C00718,R020,5000,Americano
T3157,C00718,R020,7000,Scone
T3158,C00008,R020,5000,Americano
T3158,C00008,R020,7000,Scone
T3159,C00292,R020,5000,Americano
T3159,C00292,R020,7000,Scone
T3160,C00247,R020,5000,Americano
T3160,C00247,R020,7000,Scone
T3161,C00496,R020,5000,Americano
T3161,C00496,R020,7000,Scone
T3162,C00551,R020,5000,Americano
T3162,C00551,R020,7000,Scone
T3163,C00618,R020,5000,Americano
T3163,C00618,R020,7000,Scone
T3164,C00812,R020,5000,Americano
T3164,C00812,R020,7000,Scone
T3165,C00166,R020,5000,Americano
T3165,C00166,R020,7000,Scone
T3166,C00006,R020,5000,Americano
T3166,C00006,R020,7000,Scone
T3167,C00132,R020,5000,Americano
T3167,C00132,R020,7000,Scone
T3168,C00529,R020,5000,Americano
T3168,C00529,R020,7000,Scone
T3169,C00749,R020,5000,Americano
T3169,C00749,R020,7000,Scone
T3170,C00579,R020,5000,Americano
T3170,C00579,R020,7000,Scone
T3171,C00458,R020,5000,Americano
T3171,C00458,R020,7000,Scone
T3172,C00302,R020,5000,Americano
T3172,C00302,R020,7000,Scone
T3173,C00865,R020,5000,Americano
T3173,C00865,R020,7000,Scone
T3174,C00962,R020,5000,Americano
T3174,C00962,R020,7000,Scone
T3175,C00437,R020,5000,Americano
T3175,C00437,R020,7000,Scone
T3176,C00910,R020,5000,Americano
T3176,C00910,R020,7000,Scone
T3177,C00676,R020,5000,Americano
T3177,C00676,R020,7000,Scone
T3178,C00106,R020,5000,Americano
T3178,C00106,R020,7000,Scone
T3179,C00498,R020,5000,Americano
T3179,C00498,R020,7000,Scone
T3180,C00918,R020,5000,Americano
T3180,C00918,R020,7000,Scone
T3181,C00879,R020,5000,Americano
T3181,C00879,R020,7000,Scone
T3182,C00178,R020,5000,Americano
T3182,C00178,R020,7000,Scone
T3183,C00740,R020,5000,Americano
T3183,C00740,R020,7000,Scone
T3184,C00509,R020,5000,Americano
T3184,C00509,R020,7000,Scone
T3185,C00436,R020,5000,Americano
T3185,C00436,R020,7000,Scone
T3186,C00204,R020,5000,Americano
T3186,C00204,R020,7000,Scone
T3187,C00053,R020,5000,Americano
T3187,C00053,R020,7000,Scone
T3188,C00390,R020,5000,Americano
T3188,C00390,R020,7000,Scone
T3189,C00302,R020,5000,Americano
T3189,C00302,R020,7000,Scone
T3190,C00518,R020,5000,Americano
T3190,C00518,R020,7000,Scone
T3191,C00810,R020,5000,Americano
T3191,C00810,R020,7000,Scone
T3192,C00289,R020,5000,Americano
T3192,C00289,R020,7000,Scone
T3193,C00085,R020,5000,Americano
T3193,C00085,R020,7000,Scone
T3194,C00569,R020,5000,Americano
T3194,C00569,R020,7000,Scone
T3195,C00780,R020,5000,Americano
T3195,C00780,R020,7000,Scone
T3196,C00500,R020,5000,Americano
T3196,C00500,R020,7000,Scone
T3197,C00206,R020,5000,Americano
T3197,C00206,R020,7000,Scone
T3198,C00652,R020,5000,Americano
T3198,C00652,R020,7000,Scone
T3199,C00704,R020,5000,Americano
T3199,C00704,R020,7000,Scone
